layer,expert,expert_label,mean_activation_correct,mean_activation_incorrect,success_delta,delta_height,delta_position,delta_rotation,delta_ordering
42,66,L42_E66,0.010288577908458016,0.010173129977077467,0.0001154479313805485,-0.00042585697562625563,-0.002279402470240036,0.0012529845129149505,0.00030107311467872985
27,98,L27_E98,0.0012213730237677157,0.001106233199685274,0.0001151398240824416,0.00011526484489449477,0.001504785638256568,-0.000599236260669149,-0.00024135600760928356
32,87,L32_E87,0.0007956303950439966,0.000680823507978083,0.00011480688706591363,0.0002545330959465526,-7.269148640757974e-06,0.00019932535493679088,0.00020350737104308787
15,38,L15_E38,0.0010485700739682028,0.0009342857850035468,0.000114284288964656,9.738400609314666e-05,5.232585435445544e-05,0.00022648041526399684,0.00013009379035793244
24,116,L24_E116,0.007048159306052804,0.006933949387896646,0.00011420991815615754,0.00010332618908518408,3.355270710780206e-05,-0.0002551321250521682,-0.00016481876373291042
34,93,L34_E93,0.005873899530624184,0.005760070613874338,0.00011382891674984602,0.00035904441414031166,-0.0008249019575468104,0.00029528299845488996,9.721049282234145e-05
35,118,L35_E118,0.016880627054260255,0.01676687666771337,0.00011375038654688405,-0.00163760660079253,0.002781112061266402,0.0008937117839805282,-0.003148435638286172
25,61,L25_E61,0.000483551803403522,0.0003703956909274032,0.0001131561124761188,-1.5346970445427697e-05,-0.00011600679553210109,6.668534664186921e-05,0.0005585472892562394
27,99,L27_E99,0.0011884999004211853,0.0010756914908348402,0.00011280840958634514,-6.1000267765741565e-05,4.3158727174430435e-05,0.0006028573372664761,0.00015852759606787005
23,112,L23_E112,0.0021219868221939494,0.002009412083341033,0.00011257473885291618,2.4780511761063502e-05,-9.029494904606904e-05,0.00035078236905686754,4.667891989811306e-05
15,124,L15_E124,0.0027861807914810813,0.002673661626668696,0.00011251916481238525,0.00042776121277069356,0.0005515828734238813,7.812269808980116e-05,0.00011181672525708566
10,102,L10_E102,0.002461721126311795,0.0023493215184475884,0.00011239960786420646,0.0001993551581750473,-0.00042005639510649313,0.0008992517803086226,-1.611113330000078e-05
14,89,L14_E89,0.0037136742498332003,0.0036016968361304905,0.00011197741370270976,0.0009544686077681357,0.0010557820761195299,-0.0011148048837720205,0.00022311081556836165
0,18,L0_E18,0.0032506656812590347,0.0031387756972726614,0.00011188998398637328,-0.0005690717553079594,-0.00027702396181558545,0.0001535805011419096,0.002066239991108887
24,100,L24_E100,0.002220033571218889,0.00210861964097474,0.00011141393024414938,0.0006402583175098269,-6.456863018955471e-05,-0.0007782562938200011,1.4842962991679066e-05
13,13,L13_E13,0.010106235704763994,0.00999518531096466,0.00011105039379933311,0.001001733090614674,0.0019257082171045634,-0.0012476892528170969,0.0008786285354290164
45,27,L45_E27,0.002469689331735129,0.002358830009860666,0.00011085932187446332,0.0002809643439083149,0.00011780128646305451,-8.044283750836649e-06,4.32281645771583e-05
11,68,L11_E68,0.0019031966707582788,0.0017923608041144046,0.00011083586664387417,-0.00038350607214584576,-1.1224531821498298e-05,0.00029948881184348316,0.00026392324543849093
31,62,L31_E62,0.000582665136292788,0.00047199029152522864,0.0001106748447675594,7.714473967472953e-05,0.0001346590601874945,0.00010249567319059775,0.0002121376281138509
15,99,L15_E99,0.0010683796321733173,0.0009577586192625388,0.00011062101291077855,3.462765241291722e-06,0.00015074580363464698,0.0005564446823679609,2.4462550209136685e-05
31,34,L31_E34,0.0024169878218054156,0.0023070619460395093,0.00010992587576590628,0.00020978369171001853,0.0004880757026709745,-0.0006103728593717301,2.3482501273974765e-05
39,34,L39_E34,0.0037920623405634894,0.0036821472435488853,0.00010991509701460418,0.00010465278768713362,-0.00023773884862587523,0.0008256475321258578,-0.0009762657471583224
46,5,L46_E5,0.0008270717492253884,0.0007171823887889068,0.00010988936043648161,-0.00011458804136268823,4.1719094065811955e-05,0.00012447870627708502,0.0003458153063547798
40,127,L40_E127,0.001438787703572763,0.0013292633908956002,0.00010952431267716276,-9.175537225554063e-05,0.00051290757584658,0.00034898532897837146,-7.88166027632542e-05
18,46,L18_E46,0.0007747183052808546,0.0006653104641306884,0.00010940784115016618,-0.00029799229062465364,-4.625892005137621e-05,0.0011548459616185754,-0.00043196450060349893
3,38,L3_E38,0.0030261229345042106,0.002916797637100341,0.00010932529740386972,0.0002427189679378096,0.0031184694737004383,-0.001684990383364904,-0.00045312475558603185
9,52,L9_E52,0.001818379788112241,0.0017091447168387926,0.00010923507127344836,0.00015516405587464655,0.0017942265220179648,-0.0007839156025007026,-0.00022577853669645265
3,56,L3_E56,0.002591244935792554,0.002482492968585287,0.00010875196720726722,-6.94111645048799e-05,-0.000637675491591757,0.00029009145297102714,0.0007378416717983784
38,78,L38_E78,0.0025752196574497237,0.0024666274113391553,0.00010859224611056836,0.0004830011047862867,0.0002950806124095147,7.867033084968085e-05,-0.0002053143340162932
18,21,L18_E21,0.0010877263857671012,0.0009796815831079717,0.00010804480265912955,-3.8536616878392265e-05,0.0010546118113682291,-0.00015181628917350517,-0.00023825994285289198
1,18,L1_E18,0.005320949643159036,0.00521339931108039,0.00010755033207864549,0.0006679672922687398,0.0015205654728395693,-0.0002803360419647641,-0.0006237251160200689
39,36,L39_E36,0.005087447863374597,0.004980398887590115,0.00010704897578448207,0.00022284007472455182,0.0009428282891262305,-0.0008578666835289215,0.0006350322371872609
1,25,L1_E25,0.002208056216087365,0.002101041199470388,0.00010701501661697713,0.00017944548937307188,1.1779440106663309e-05,-3.106691213605999e-05,0.0005987405180349014
47,55,L47_E55,0.010370593741248102,0.010263627630169733,0.00010696611107836873,-0.0005866673514794783,0.00031126836517778034,2.929186690356876e-05,0.0004350571078248315
9,7,L9_E7,0.007100979354383769,0.006994110144053896,0.0001068692103298732,0.0010274453196710536,0.0002277626099088277,-0.001264632376257166,0.0019081330799963327
38,103,L38_E103,0.0029561132157807112,0.002849299388994515,0.00010681382678619624,5.625371790408864e-05,-0.0001378808460781233,-0.00010824929824875115,0.0010648958908859641
3,45,L3_E45,0.013740596611091156,0.01363459394208506,0.00010600266900609619,-0.0005407697951929601,-0.0022145708115030045,-0.0001436541871926815,0.00441114529821789
11,91,L11_E91,0.01077483089271088,0.010668914883071711,0.00010591600963916897,-0.0015695364987443425,-0.0012129321823272175,0.0027728676359484172,-0.0011607157677644862
16,47,L16_E47,0.0009157077665710774,0.0008098930624262169,0.00010581470414486056,0.00015066882331345427,0.0001777616886687025,2.7043302530314417e-05,-5.76902108150534e-05
29,52,L29_E52,0.0022673195101363948,0.002162316176326094,0.0001050033338103008,0.0002901206618095304,-6.935207904826659e-05,3.383187061279042e-05,0.0007982964409166014
41,20,L41_E20,0.0012871725166686955,0.0011821795238520822,0.00010499299281661336,0.00020437514617429662,0.0004958988121959828,0.00016544418809656767,-0.00015269136711140163
47,65,L47_E65,0.0019614184686323607,0.0018567259742520296,0.00010469249438033114,-0.0002559643806521574,0.00017960144832783486,0.0003378791543453951,-0.00012280815717531385
17,90,L17_E90,0.002350936705587413,0.002246302307876159,0.00010463439771125384,0.0001587952617281938,-8.725803183979967e-05,0.0006993323868747436,5.043805867899144e-06
41,80,L41_E80,0.0010164338221039008,0.0009119241922385315,0.0001045096298653693,8.004723520785133e-05,-0.00013917401067463202,0.00024781943130465175,0.00023499319213442498
8,24,L8_E24,0.000891285696272143,0.0007871290345725422,0.00010415666169960082,0.00030375753511393926,0.0001254485550201943,-0.00018679219922572757,-0.00031623461254639553
15,54,L15_E54,0.009630289982485864,0.009526286283415734,0.00010400369907012999,0.00045963149386807345,-0.0016738509919140537,0.001086979352972691,-0.0001862931050709447
45,90,L45_E90,0.0029758390704693136,0.0028719233846324172,0.00010391568583689639,0.0008206685232674798,-0.00039596475764190793,-0.0004641287722811525,-0.00040178381022997183
42,36,L42_E36,0.0016891619805054566,0.0015855128069065523,0.00010364917359890428,0.00013257826418232397,-9.819667425852211e-05,-5.142908158277176e-05,0.0003436091712501365
26,77,L26_E77,0.0015692554981947022,0.0014657236477390867,0.00010353185045561546,0.0005299898685360164,-7.63838820847071e-05,-0.00026990754167572446,0.0004112142472877168
23,63,L23_E63,0.002144339940265858,0.0020408924757779603,0.0001034474644878978,0.00027005896492268873,-0.000551201883388145,0.00041151299432024176,0.0001041494375385811
16,43,L16_E43,0.0009295032896730357,0.0008273180403205699,0.00010218524935246584,0.00027091926639353483,0.00021374451734222232,4.221079276163671e-05,1.3640596080222167e-05
44,13,L44_E13,0.004093465557893181,0.003991288997339724,0.00010217656055345765,7.76054819331927e-05,0.0002871172938923002,-0.0001419549681696431,-4.81641836813651e-05
15,75,L15_E75,0.002359427290262904,0.002257761150128254,0.0001016661401346498,-0.00013425774715655932,0.0005044527743977771,2.4407192010826237e-07,-0.00033137183127109895
42,65,L42_E65,0.0028637766090375324,0.0027622157619826546,0.00010156084705487773,0.0004325813249178121,0.0003150851174859039,0.00046751362651287903,-0.0007396984728984535
3,115,L3_E115,0.0046220099047599265,0.004520480362344963,0.00010152954241496315,-0.0004163784636094696,-0.0013614365965207184,-0.00017875194382464127,0.001603871973929927
20,62,L20_E62,0.001034208662812742,0.0009336442947975535,0.00010056436801518845,0.0011825028176216995,-1.6395644083500287e-05,-0.0002145802224553395,-0.0013318545868969522
25,102,L25_E102,0.004464605210478581,0.0043640474630550485,0.00010055774742353217,-0.0006017479409980726,0.00044057312298572543,-9.290203403466979e-05,-5.042252450948408e-06
18,35,L18_E35,0.007564844708222435,0.007464335054902993,0.00010050965331944231,-0.0003104764297912725,-0.0008813557185184881,-0.0002802571199688672,0.0011223153313039804
3,64,L3_E64,0.001217265757396049,0.0011169254843594364,0.00010034027303661261,0.0001390121429615058,0.0010694403597262267,-0.00024614922196421825,-0.0004497099849686492
7,62,L7_E62,0.0012414065794539206,0.0011410887925881776,0.00010031778686574308,0.00030979261357381755,-0.00026091796101170256,7.029237166622385e-05,2.2217364312382393e-05
26,8,L26_E8,0.002098028103703364,0.0019984097123375046,9.961839136585953e-05,-3.210200830996166e-05,0.0009346248134322103,-0.0002893554990529277,-0.00026066942955367263
15,93,L15_E93,0.0010247253035747244,0.000925119994651978,9.960530892274633e-05,0.0003733588790269363,-0.0001108921455905397,0.000613359204228357,-0.00040128516484401184
47,101,L47_E101,0.0025222408117188773,0.0024231838310412486,9.905698067762866e-05,-6.76597589036273e-05,-7.493101425511258e-05,7.555858278883703e-05,0.0006355728102789724
32,27,L32_E27,0.007382022256521297,0.0072838112538243975,9.821100269689909e-05,0.00020755693506490508,-9.114531181982771e-05,0.0003139598636647655,-0.0009498510116827674
38,71,L38_E71,0.0044800861829834195,0.004381893524053282,9.819265893013743e-05,0.0006989995426385362,-0.00021313148989485393,-0.0005320577660311515,-0.00017542185305501317
34,9,L34_E9,0.0026265783529469417,0.002528485094090284,9.809325885665751e-05,0.00033680139891015736,9.775387436924358e-05,-0.0003038865293495522,0.00035562640987336653
36,49,L36_E49,0.004913994087717621,0.004815991119006741,9.800296871088042e-05,-6.641642571861804e-05,0.0005772304199478592,0.00011137845128761977,-0.0001856385402788873
39,24,L39_E24,0.0039051087283932594,0.0038071303701768984,9.797835821636095e-05,0.0012186198984957576,0.0005632342165824466,-0.0007834022470031045,-0.0005751701006374787
22,109,L22_E109,0.017602734051683208,0.017504852673149492,9.788137853371584e-05,-0.001668728971922332,0.0005349592014817217,0.00016755898488882148,-3.80254612537094e-05
14,48,L14_E48,0.0010220490539441672,0.0009242780470591278,9.777100688503938e-05,0.0003352620597605197,-0.000212407145587595,-6.15928852535602e-05,-0.00014646273266407663
5,106,L5_E106,0.002078926343754049,0.0019811562195431024,9.777012421094671e-05,0.00014915105138617736,0.0002244092561160746,0.0004251196078997148,-8.128300032694824e-05
31,76,L31_E76,0.0006048151543339926,0.0005072696078161435,9.754554651784909e-05,0.000302475180968245,0.00031733440149370315,-7.068563493209e-05,-0.00011507083618198522
47,2,L47_E2,0.003068699341233743,0.002971240040664054,9.745930056968876e-05,-0.00027195890235067475,0.00024724073723932224,-2.0198766524703003e-05,0.00044161288242321444
29,89,L29_E89,0.001165495038520996,0.0010680526821749599,9.744235634603611e-05,1.0766164611114288e-05,4.5219696288882876e-05,0.0005159952250776791,2.806937918649056e-05
29,15,L29_E15,0.00186179514725923,0.0017643583349294949,9.743681232973517e-05,-8.114451467169112e-05,-4.579450579366567e-06,0.00012159072275377109,9.640796633902937e-06
26,36,L26_E36,0.002137395543314531,0.00204002315151811,9.737239179642091e-05,0.0003330625668775825,8.736468498894375e-05,-0.00048684812139918,-0.00048343943781219416
11,112,L11_E112,0.005553396429492103,0.005456124459279597,9.727197021250616e-05,-0.0008037543009456437,0.0007399275863927404,0.000785317136929752,-0.00033490508503746224
31,81,L31_E81,0.0034638808059959778,0.0033671822941932356,9.669851180274221e-05,-0.0004382906557593206,-0.0004922543231876556,0.00023593227875399634,0.002215034698747332
25,77,L25_E77,0.001093466766703677,0.0009969056145414455,9.65611521622316e-05,0.00018760243737607897,0.0008439322555798463,-0.0005918120968147083,-0.0001367402865071199
46,98,L46_E98,0.0028431808717606453,0.0027467039177077436,9.647695405290164e-05,0.0002311752390703666,0.0014627708815402375,-0.00040496590406329403,-0.00016906384698813783
42,115,L42_E115,0.00756690635336275,0.007470760732872271,9.614562049047905e-05,0.00029186833019005393,-0.0003714938797295484,-0.0007301958205250952,0.001795493869576603
11,19,L11_E19,0.005935899793295209,0.0058403697995186195,9.552999377658924e-05,-9.06118903538514e-05,-2.1177697204929902e-05,0.0014482581608559059,-0.0006183608275023289
11,24,L11_E24,0.0014373937282067984,0.0013421029569973045,9.529077120949388e-05,0.0002484317118454354,-0.0001594657749673003,0.000241697247342308,-0.00013776599807897578
12,29,L12_E29,0.029477326134603816,0.029382054618691946,9.527151591186972e-05,-0.0008126107722466053,-0.0030266346739896005,0.0021701987142838178,0.0037165863672271385
12,21,L12_E21,0.0018213021085290333,0.0017260307497606172,9.527135876841609e-05,0.00033964487695758343,-0.0001788981880157933,0.000480501337031051,-0.00018413390280329627
32,117,L32_E117,0.003081848770776072,0.002986763772653053,9.508499812301919e-05,0.0006155624550956418,-0.00033406615919392285,0.0007240327198967077,-0.0008621811510238333
16,7,L16_E7,0.007386354391088651,0.007291303699561041,9.505069152761052e-05,-0.0008450981260787506,-7.759497662689248e-05,0.0001270390019509132,0.0024090922437608256
43,10,L43_E10,0.008464102786917662,0.008369095705137603,9.500708178005954e-05,7.066405348322286e-05,-0.0011350578638792286,0.0006465088164056259,0.002107256239105482
21,22,L21_E22,0.0009118042440398491,0.0008168481005545515,9.495614348529764e-05,0.0001375995544174871,0.0006887004535364655,-0.0001291390759600242,-5.9485057136043906e-05
36,116,L36_E116,0.0024422025965099444,0.0023474673519261404,9.473524458380404e-05,-0.00017791667799910496,0.00018455587120022252,6.629213674192716e-05,8.620869120932171e-05
25,36,L25_E36,0.029435138884192507,0.02934080777957224,9.433110462026689e-05,-0.0014092991420030163,-0.004114129759657845,-0.0025899235638624195,0.005322120005439499
22,43,L22_E43,0.006179386024668179,0.006085354480674381,9.403154399379842e-05,0.0003862090958564827,0.0001932946264096326,-0.00023922020416151457,0.0014700353546686518
39,9,L39_E9,0.001920157183590585,0.001826258466817998,9.389871677258706e-05,0.00025294864152623206,0.0017652036566536936,-0.0009808557158068375,-0.00021478697308339176
9,124,L9_E124,0.001199325085761621,0.001105488440011883,9.383664574973789e-05,0.00036836532351170554,-0.00028257621006496335,0.0002868633621260798,-8.411004819208756e-05
42,28,L42_E28,0.010924580572989107,0.01083135229102013,9.32282819689767e-05,-0.0005170313739012375,-0.0006792785823432033,-3.772373334885899e-05,-0.0010480071374331596
24,107,L24_E107,0.0017020920298743954,0.0016090252492215681,9.306678065282726e-05,0.00045918050069731716,0.00034564901296633326,-0.00027327949068399124,1.9707583123817997e-05
18,67,L18_E67,0.0011171918362679113,0.001024196888189517,9.299494807839433e-05,-9.497250464525736e-05,0.00040324569104436365,0.00019308215264601195,0.00013241943743196315
20,76,L20_E76,0.0030949433783030848,0.003002132665156156,9.281071314692869e-05,0.00017351812194272708,0.0009554027442210881,2.6240905684764455e-05,-0.0003506950590235645
35,12,L35_E12,0.0014887497485331776,0.0013966192359821015,9.213051255107618e-05,0.0013764826519825552,-0.0002291710683883961,-5.224283927944963e-05,-0.0012856896850280465
32,29,L32_E29,0.00646751679086424,0.006375749300967091,9.17674898971493e-05,-5.430535790818631e-05,8.456800312090385e-05,0.0011834654423819972,0.00031049415265442786
24,23,L24_E23,0.0031629053794193208,0.003071156043978869,9.17493354404518e-05,0.0010243523517120218,-0.0002827633669277513,-0.000207112542680138,0.0003971386438934134
44,11,L44_E11,0.00900948115446864,0.008917865927005341,9.161522746329968e-05,0.0005282675329534164,-0.0004793897454055899,-0.0005974340845369547,0.0011289200600003834
1,74,L1_E74,0.0006929060317319098,0.0006016710305432005,9.123500118870934e-05,0.0001348930241232772,0.0007350853899767078,-0.0002579397108379008,-8.882548572728408e-05
30,24,L30_E24,0.003238689791970435,0.0031475128421349385,9.117694983549638e-05,-0.00038780500022660234,-0.0006571115968919345,-4.272765105559724e-05,0.0002391352652921341
35,32,L35_E32,0.004635586862970796,0.004544475964841466,9.111089812932974e-05,0.0010761754257306595,-0.0008924839802961233,0.0004387795284560305,0.0005790566778159706
30,26,L30_E26,0.0003640774956102646,0.00027313877531809876,9.093872029216585e-05,0.0001857964915710481,1.1392416148109992e-05,-4.2642954266488165e-05,0.00023261616806848908
7,57,L7_E57,0.006890653087709521,0.006799898094001223,9.075499370829812e-05,0.0014278193056645036,-0.0006917256344704612,-0.00018618828293623987,-0.00024125374911818705
4,119,L4_E119,0.0011355400432894948,0.0010449971617376218,9.054288155187305e-05,2.229992199264557e-06,0.00041304724736682986,8.313594635968834e-05,3.9790944720152744e-05
36,67,L36_E67,0.019570785084950554,0.019480273839110884,9.051124583966952e-05,0.0003798849549425283,-0.004004412938543273,0.0021226217892422704,-0.0003947302378946912
8,11,L8_E11,0.0048765618181259365,0.004786587526300221,8.997429182571511e-05,-0.00021513707371709385,-0.0001267625506324718,0.0005758041687677065,0.0015099313415703362
41,51,L41_E51,0.003010621508007351,0.002920801800302239,8.981970770511162e-05,0.00044637004034217076,-0.00014119012914120405,-0.0002976842275870632,-7.127063654479562e-05
27,89,L27_E89,0.015302304096865593,0.015212834201808466,8.946989505712738e-05,0.0017752969861783846,0.0006559142242630808,-0.001737133399722755,0.0009430561112822033
3,111,L3_E111,0.003926685928443889,0.0038373486810093344,8.933724743455428e-05,0.00037980129041791186,0.0005389671036778211,-4.9861273946549475e-05,0.00021661442006006828
27,97,L27_E97,0.012655541046340134,0.012566358150711448,8.918289562868595e-05,-0.0004965630094589234,0.0004942810194380146,6.078576531317985e-05,0.0016837227158248425
0,84,L0_E84,0.0018215108598035174,0.0017324889077007365,8.902195210278084e-05,-0.00013081462865931594,-0.0002104489358740649,0.0004072627571636506,9.245408145943659e-05
36,76,L36_E76,0.0006661229354651049,0.0005773213919076957,8.880154355740916e-05,0.000226426291406182,-4.7037554069016244e-05,0.0002558478156871409,-7.65185246564215e-05
26,16,L26_E16,0.0048757719599699465,0.004787369894317932,8.840206565201465e-05,0.000353842199461617,0.0003377000457243035,-0.00021241665392496625,0.0003018739560502583
27,26,L27_E26,0.014393107423117174,0.014304796311383447,8.831111173372708e-05,0.0006657113630995706,-0.00033163130478738173,0.0027231126413683263,-0.0026185163980699134
38,112,L38_E112,0.0011661246319339832,0.0010778252909935107,8.829934094047249e-05,0.00010154781094730845,0.000339348915131819,-0.0002208628982376783,-3.9599137380719185e-05
33,42,L33_E42,0.0036474584419395506,0.0035592522754536774,8.820616648587323e-05,0.00018108382381101622,0.0003526945110510311,0.00039209403941131184,-0.00010197703959420341
36,112,L36_E112,0.0003882267685803902,0.00030013365781402657,8.809311076636361e-05,0.0001682103009122383,9.743063865477243e-05,-7.679782160542028e-05,6.033199097146277e-05
34,107,L34_E107,0.0023805624546231726,0.0022925150040122174,8.804745061095519e-05,0.0006341030432796449,0.0006720605517779562,-0.00031338784396559016,-0.000382130526850233
41,25,L41_E25,0.0023775560206484012,0.002289595622792164,8.796039785623731e-05,0.00013703361090686974,0.0002187467746665628,0.00014296716396217796,0.00010664161163731478
18,12,L18_E12,0.004888288160670817,0.004800601318042891,8.768684262792578e-05,0.0002749097158598222,-0.0013890197235124305,0.001445084271499206,3.245095940656033e-05
12,58,L12_E58,0.005036000992872359,0.004948365815766094,8.763517710626452e-05,0.0009878315408166278,0.000582496173210911,-0.0009930128354436168,0.00016910173435462632
29,73,L29_E73,0.0016671245414811694,0.001579590139515996,8.753440196517339e-05,-4.956522833013226e-05,0.0007407690278078876,-0.0002316164378783304,0.00017091499648813624
33,70,L33_E70,0.0032898025243205844,0.003202375525757732,8.742699856285245e-05,-1.3875815966457594e-05,-0.0006467641791065432,0.00018545792170288587,0.0006848367949714882
5,9,L5_E9,0.005491432067146045,0.005404621747663558,8.6810319482487e-05,0.0007267062013424416,-0.00042429365329487833,-0.000695986723325377,0.0006273587809118904
2,101,L2_E101,0.0015635491986686998,0.0014767539150522648,8.6795283616435e-05,3.780854614674086e-05,0.0013625705335180696,-0.0006333879315907494,3.7729601899627596e-05
20,94,L20_E94,0.03127167178029867,0.03118520856469181,8.646321560685719e-05,0.001899478255141085,0.00030240926583295635,-0.0008268737566001598,-0.0018593379762023646
37,61,L37_E61,0.0006732694681952276,0.000586830701751943,8.643876644328459e-05,0.00014637007464390244,0.00014606560638521354,3.0493805901414105e-05,8.90122757482459e-05
16,105,L16_E105,0.0013604025103238209,0.0012740631762234243,8.63393341003966e-05,0.0005576018743073184,-0.00011299558067048442,-0.0001809648611164217,-0.0003111845115199685
45,76,L45_E76,0.013381370416477552,0.013295067986396599,8.63024300809534e-05,-0.0003533887048594326,-0.0004435596398201652,0.0006766449699503324,-0.0010750061279395581
28,55,L28_E55,0.00431322738151402,0.004227058917419253,8.616846409476714e-05,-6.401169979225636e-06,-0.0005337551218106921,0.0006890875555023777,0.0003189139235473702
14,116,L14_E116,0.003586907706045805,0.003500791483830734,8.61162222150708e-05,-3.519909414000512e-05,7.296485244568003e-06,0.00019559372033195986,0.001186370880168397
15,88,L15_E88,0.0022759910870329045,0.0021899883144899353,8.600277254296922e-05,-1.4787334561440447e-05,0.00022510591796561343,0.0001709662233350482,0.0007419727415253876
9,73,L9_E73,0.0025965470407210943,0.0025106545503803747,8.589249034071959e-05,6.984844388652537e-05,0.00040932166173911384,-1.6516734411301578e-05,0.0004881538345216539
4,25,L4_E25,0.0010723726957143505,0.0009866413941204228,8.57313015939277e-05,0.0001499038845020764,0.0007186947690430456,-0.00011885916683857054,-0.00028262567502679303
15,115,L15_E115,0.0011546499559118115,0.0010691670824911157,8.54828734206958e-05,-4.429726866018264e-05,1.1285785734213788e-05,0.00021233217512699925,-1.2177577445982024e-05
46,57,L46_E57,0.00029279155246841426,0.0002073568039152636,8.543474855315065e-05,3.671972519762623e-05,5.7320867606497307e-05,6.7679408864332975e-06,0.00031584378666593693
35,25,L35_E25,0.002879096169298342,0.0027937669984738132,8.532917082452888e-05,-0.000279696002989487,0.0003096127709197988,-0.0004888752818579313,0.0008397427474847062
14,29,L14_E29,0.0037990739015795138,0.003713812724821248,8.526117675826568e-05,0.00023885755292533711,0.00028149223248927473,0.0008237858177733278,0.00021385760264820437
15,34,L15_E34,0.001994101778596889,0.0019094105475665171,8.469123103037194e-05,6.595608583131042e-05,-0.0001599039410722352,0.00080923908629706,-0.0004134434053412406
6,79,L6_E79,0.001130217123721467,0.0010457339804356752,8.448314328579187e-05,9.260722687459374e-05,0.0010653301457617223,-0.00038687532191098535,-9.627351682865992e-05
41,42,L41_E42,0.0027013733867824693,0.0026172070468932686,8.416633988920065e-05,8.279582770602946e-05,0.0002350945118353388,0.00011886058326333101,0.00032191767095355304
25,15,L25_E15,0.001277512397566695,0.0011933610412267594,8.415135633993561e-05,0.00018010007860378699,-0.00023147882191526178,0.00010952277094302462,-0.00012507526698755098
15,25,L15_E25,0.0006418463093835918,0.0005577774349082932,8.406887447529867e-05,-5.525234503104859e-05,-9.956455008384058e-05,0.00035040131829892516,0.00030476312967948617
36,23,L36_E23,0.0029159188942657305,0.0028323117152671716,8.36071789985589e-05,0.0006199986830110636,-0.0006024967043254618,-0.0003993179455806673,0.000955241182236932
11,49,L11_E49,0.001161033129223536,0.0010778802583799405,8.315287084359555e-05,6.124541612413897e-05,-0.0001017091839084737,6.708908297083658e-05,8.58880819578189e-05
25,78,L25_E78,0.00027840672043670024,0.0001953158240968772,8.309089633982305e-05,0.00011685477505472911,0.00026393952061551953,-4.983878239010433e-05,3.768016918002103e-05
1,49,L1_E49,0.0007926857302363808,0.0007096791360700171,8.300659416636373e-05,0.00016557838920134064,-4.801967520877892e-05,0.00012563463548580386,0.0001579545045387931
33,52,L33_E52,0.001060437632499013,0.0009776875297458252,8.275010275318783e-05,0.0002544048747415004,0.0010751451263955897,-0.0006587108123001948,-0.00013875632212148047
45,1,L45_E1,0.004199363378575072,0.004116646493358612,8.271688521646007e-05,0.0009313849394161746,-0.0004584499320901586,-0.0013170184977489342,-0.0004507170771830718
23,12,L23_E12,0.001717707586142273,0.0016350298352011635,8.267775094110939e-05,0.0010592709876458255,-0.0006936009554402732,8.556875481591274e-05,-0.0005353129599825479
22,57,L22_E57,0.004446685011738662,0.004364301139533384,8.238387220527773e-05,3.0347804996007366e-05,-0.0013700779908014321,0.0006965898045189862,0.0003830374262179248
8,27,L8_E27,0.00398897134984565,0.003908012199473779,8.095915037187058e-05,0.0001516279459311213,-0.0001887511634967986,-0.00032433987511527006,-0.0003306749727926216
11,115,L11_E115,0.0010654151149528562,0.0009849104968728743,8.050461807998185e-05,0.00025659289322528127,4.083885811812004e-05,0.0004100232916198648,-0.00027709262794815
5,19,L5_E19,0.0034766714811713924,0.0033962207522839553,8.045072888743709e-05,0.001850401860471774,-0.00045372177759214717,0.0002583453896400781,-0.002317032971041044
43,29,L43_E29,0.0048674662074208565,0.004787235213028691,8.023099439216554e-05,-1.4790404213058626e-05,-0.00042443581458424286,0.00013024628347491594,0.00023631066869711503
16,82,L16_E82,0.0026925282670453806,0.0026127149403962022,7.981332664917839e-05,0.00011586328144082519,0.0010283562517697797,2.6763250847793886e-05,-0.0004393549512315076
2,87,L2_E87,0.001884739247712393,0.0018056475950432665,7.909165266912653e-05,-4.039028895289564e-05,-0.0004043292470893979,0.0010808566356428017,-0.0001756075376761146
7,71,L7_E71,0.012654065525341663,0.012575295702869338,7.876982247232572e-05,-0.0007818003389676205,0.0007769611895047466,0.0019541064980384618,-0.00022260260011535207
10,126,L10_E126,0.001007885334007538,0.0009294419525200408,7.844338148749717e-05,0.0002500389645159457,6.876445887176125e-05,0.0002498437315684427,-0.0002990898959978949
46,44,L46_E44,0.0025683241547085345,0.0024899206412018647,7.84035135066698e-05,0.0003795276285981184,0.001500719699884888,-0.0006334395612272387,-0.0005181620937946719
11,81,L11_E81,0.006459832502308196,0.00638155040958214,7.82820927260567e-05,-0.0007269366161541686,0.0018805157954127271,-0.00015911591378104176,0.0006389717949787151
0,82,L0_E82,0.00556130966678089,0.005483485468322866,7.782419845802323e-05,-0.0009721178653040521,-0.00013107897782028543,0.0003120756573921973,0.0002826951182214538
46,104,L46_E104,0.0002610292918764093,0.000183526734881435,7.75025569949743e-05,0.00016315729670382366,0.00020028470533993312,-4.467359011864477e-06,-2.0754406432388353e-05
0,40,L0_E40,0.01227118942248107,0.01219381226484876,7.737715763230998e-05,0.0003475687301354759,-0.0018122129066031004,0.00010197336524135972,0.0015847994611249312
21,94,L21_E94,0.0021715141336563206,0.002094506511711377,7.70076219449435e-05,0.00024385321140631708,0.0007933172686861302,-0.00025428890537618903,-0.00011436953645898034
