layer,expert,expert_label,mean_activation_correct,mean_activation_incorrect,success_delta,delta_height,delta_position,delta_rotation,delta_ordering
39,11,L39_E11,4.775526466936168,4.779255329565858,-0.0037288626296900773,-0.011814200702835898,0.0006184450785324813,0.007142396349656188,0.0019941508769987237
27,115,L27_E115,4.618505817828792,4.6222437217482755,-0.003737903919483365,-0.004929853712811294,0.009964497884114465,-0.014711734495665318,0.001970565319060924
47,12,L47_E12,5.011403055474309,5.01514528746589,-0.0037422319915805247,-0.009371748741934915,-0.006275997161865554,0.006522780970523279,0.018481153249740423
33,72,L33_E72,5.450088991977201,5.453831502027735,-0.0037425100505341646,-0.0011351722128249975,0.006011905670166406,-0.01071634522655529,0.02442072033882159
16,38,L16_E38,4.636613963854195,4.640357591635407,-0.0037436277812119556,0.00953278120826262,-0.006216812133788885,-0.022613177174015675,0.01239052414894104
18,82,L18_E82,4.359357238996147,4.363102752628135,-0.0037455136319888283,-0.011796175557024391,-0.003352953592935748,-0.03689243605262327,0.022449287772178472
18,0,L18_E0,4.826541471009207,4.830320996185609,-0.003779525176401677,-0.03400451996747211,0.02444370905558202,-0.0330732694843352,-0.019869482517242076
37,111,L37_E111,4.7934896308596775,4.797307689054355,-0.0038180581946773984,-0.0009310815264198524,0.020674508412678705,-0.010173694083564833,-0.026008546352386475
30,96,L30_E96,5.428681397201991,5.432509573805691,-0.003828176603700051,0.00712675382109218,-0.04656876881917338,0.018914991303494055,0.027900242805481312
18,126,L18_E126,4.799225448381783,4.803060180766128,-0.003834732384344619,-0.014676079154014587,0.009721539815267022,-0.014846387662385219,-0.05514729022979736
6,111,L6_E111,4.731667976568241,4.735508655624645,-0.0038406790564033955,-0.015526683891520676,0.016931025187174598,0.035993537359070515,-0.08675734400749224
34,120,L34_E120,5.153834508197142,5.1576755740570785,-0.0038410658599365988,-0.003389765234554254,0.026868343353271484,0.0026602671857469673,0.005480068922043557
46,3,L46_E3,4.819819502311177,4.823666481668734,-0.0038469793575561795,-0.005157613578965048,-0.008041934967041087,0.004756709985565877,-0.027200400829315186
36,104,L36_E104,6.097738251827731,6.101585796445509,-0.0038475446177779205,0.0008113699800826879,-0.040275090535482505,0.020188577342451275,0.051222568750381114
